sent_id,sys_name,test_set,bleu,sari,sari_add,sari_keep,sari_del,ibleu,amean_bleu_sari,gmean_bleu_sari,fkgl,fkbleu,word_length,bertscore_P,bertscore_R,bertscore_F1,samsa,amean_bleu_samsa,amean_sari_samsa,amean_bleu_sari_samsa,gmean_bleu_samsa,gmean_sari_samsa,gmean_bleu_sari_samsa
79,SBMT-FKBLEU,asset,66.91868763805067,35.06033778880496,1.32020757020757,42.68987043641745,61.17093535978986,54.349497118883136,50.989512713427814,48.43750399198521,13.2,0.2455895608422849,36,0.563492476940155,0.5751745700836182,0.5700274109840393,12.0,39.459343819025335,23.53016889440248,37.993008475618545,28.33768253856706,20.511559020846263,30.421567363466814
79,SBMT-FKBLEU,turk,66.78444686655774,34.86475151790574,0.8474576271186439,56.10378397979304,47.643012946805506,54.2286804245395,50.824599192231744,48.2537371118892,13.2,0.24504362536028101,36,0.6014189720153809,0.5944709181785583,0.598595380783081,12.0,39.39222343327887,23.43237575895287,37.883066128154496,28.309245175360882,20.454266503956305,30.34457444154979
79,SBMT-FKBLEU,hsplit,51.60675044663761,24.349390623089576,0.0,64.0492038610128,8.998968008255934,40.568753646611384,37.9780705348636,35.44845448554114,13.2,0.18331839152433496,36,0.5297356247901917,0.4272212088108063,0.4788388907909393,12.0,31.803375223318806,18.174695311544788,29.31871368990906,24.885357247981215,17.093644651655627,24.70540354221634
79,SBMT-SARI,asset,67.52100096808614,44.65050425793078,5.6767960802875885,53.42149699653503,74.85321969696969,54.71659125291927,56.08575261300845,54.907620065208434,16.12,4.247619571887172,45,0.7103754281997681,0.7802943587303162,0.745535135269165,14.000000000000002,40.76050048404307,29.32525212896539,42.057168408672304,30.745634056776357,25.002141100534388,34.81751396822056
79,SBMT-SARI,turk,68.230854822187,44.570286432301685,7.137108558607129,65.9550075023672,60.61874323593074,55.35545972161005,56.40057062724435,55.14588600200081,16.12,4.297214587755923,45,0.7572447061538696,0.8144552707672119,0.7860559225082397,14.000000000000002,41.1154274110935,29.285143216150843,42.267047084829564,30.906827199028672,24.979671936441115,34.9181659275233
79,SBMT-SARI,hsplit,51.72663861217064,26.147195775510514,0.0,70.54284544341469,7.898741883116883,40.50166513259531,38.93691719384058,36.77644010234688,16.12,3.144122496886236,45,0.6698386073112488,0.6306353807449341,0.6507355570793152,14.000000000000002,32.86331930608532,20.07359788775526,30.624611462560384,26.910461545101548,19.132713891582327,26.65359558390183
80,PBMT-R,asset,63.68821147323435,42.02838027982549,4.755586790470512,55.372438248140156,65.95711580086581,51.606246074498955,52.85829587652992,51.73695363218671,13.370909090909093,11.86231202663987,33,0.6758102774620056,0.7028757929801941,0.6875855326652527,12.962962962962962,38.325587218098654,27.495671621394226,39.5598515720076,28.733045896752575,23.341215413099224,32.61634774495401
80,PBMT-R,turk,64.108708234564,39.234601886824734,2.804532069237952,65.27129740076006,49.62797619047619,51.984693159695645,51.67165506069437,50.15256369381054,13.370909090909093,11.949302609208011,33,0.7309349775314331,0.7086471319198608,0.7202240228652954,12.962962962962962,38.535835598763484,26.098782424893848,38.7687576947839,28.827743762702823,22.552088398317036,31.947007631149557
80,PBMT-R,hsplit,47.501851237872,36.60723822185671,2.557021466905188,70.17435706421118,37.090336134453786,37.23207945271197,42.05454472986436,41.700258803081546,13.370909090909093,8.55823814875309,33,0.6530995368957521,0.5505850315093994,0.6020136475563049,12.962962962962962,30.232407100417483,24.785100592409837,32.3573508075639,24.81460735673065,21.783899404061952,28.24840472884709
80,SBMT-BLEU,asset,44.86752526071291,35.07625230194535,5.257061855707335,44.174346565280246,55.79734848484848,36.50170787205082,39.971888781329135,39.670954566391174,12.65575757575758,4.649924362622463,33,0.4964269697666168,0.5874145030975342,0.5322415828704834,6.25,25.558762630356455,20.663126150972676,28.73125918755275,16.745806426668608,14.806301931514112,21.426033167862283
80,SBMT-BLEU,turk,42.49710023821031,32.940941272542936,2.380952380952381,53.31213658819159,43.12973484848485,34.36832535179848,37.71902075537662,37.415163813623174,12.65575757575758,4.378154411734493,33,0.4966816604137421,0.5339246392250061,0.5160282850265503,6.25,24.373550119105154,19.595470636271468,27.229347170251078,16.297449999580135,14.348549855417216,20.6059087898032
80,SBMT-BLEU,hsplit,30.392757372186562,27.111715729421228,0.0,52.712988097354604,28.62215909090909,23.474416772377108,28.752236550803897,28.70539667219377,12.65575757575758,2.9903878150262813,33,0.4646182060241699,0.4103994965553284,0.43828529119491577,6.25,18.321378686093283,16.680857864710614,21.25149103386926,13.782406668509166,13.017227942572205,17.26907361695747
80,SBMT-FKBLEU,asset,77.98297976166911,40.016648007697746,2.272727272727273,57.469857443006646,60.30735930735929,62.63365431964235,58.99981388468344,55.86248698110502,13.48375,15.686172230208413,32,0.8017838001251221,0.8703649640083313,0.8361384868621826,13.194444444444445,45.58871210305678,26.605546226071095,43.73135740460378,32.07712727283381,22.978194859267262,34.531110661349395
80,SBMT-FKBLEU,turk,83.6144365255844,37.78583216900288,1.4285714285714286,68.5126191621313,43.41630591630592,67.70196540716613,60.70013434729364,56.20890557074989,13.48375,16.955496230201188,32,0.8502028584480286,0.8462070226669312,0.848450779914856,13.194444444444445,48.40444048501442,25.49013830672366,44.86490437967725,33.21514771140345,22.32852577625783,34.673721439508526
80,SBMT-FKBLEU,hsplit,49.883842471416905,24.85252782569675,0.0,64.29716681042359,10.260416666666666,37.6459348325489,37.368185148556826,35.209935857277024,13.48375,9.428168034662683,32,0.7389134168624878,0.6330155730247498,0.6859750747680664,13.194444444444445,31.539143457930674,19.0234861350706,29.310271580519366,25.65520586868343,18.108431674227493,25.38480659473377
80,SBMT-SARI,asset,61.16779040396757,32.522658681017745,6.580146838068725,46.211043490698785,44.776785714285715,48.96500061446825,46.84522454249266,44.60200858235276,14.183333333333335,19.68948639561842,36,0.6415510773658752,0.6907851099967957,0.6666038036346436,8.564814814814811,34.86630260939119,20.543736747916277,34.08508796660004,22.88866089227128,16.6898336986426,25.732122113411673
