sent_id,sys_name,test_set,bleu,sari,sari_add,sari_keep,sari_del,ibleu,amean_bleu_sari,gmean_bleu_sari,fkgl,fkbleu,word_length,bertscore_P,bertscore_R,bertscore_F1,samsa,amean_bleu_samsa,amean_sari_samsa,amean_bleu_sari_samsa,gmean_bleu_samsa,gmean_sari_samsa,gmean_bleu_sari_samsa
50,SETrain1-Moses,asset,87.88221923240404,45.897766561280896,0.0,57.69329968384269,80.0,70.15175416399553,66.88999289684247,63.51061000507072,8.008181818181821,39.661337615514405,22,0.8633708357810974,0.8880960941314697,0.8757547736167908,50.0,68.94110961620203,47.948883280640445,61.259995264561645,66.28809064696466,47.90499272585315,58.64363168693957
50,SETrain1-Moses,turk,89.42243145168119,43.857373544644425,0.0,78.44712063393324,53.125,71.53794516134495,66.6399024981628,62.6245397543706,8.008181818181821,40.44504131331416,22,0.9035574197769164,0.9124900102615356,0.9081697463989258,50.0,69.71121572584059,46.92868677232221,61.09326833210854,66.86644578997797,46.82807573702151,58.0969098235028
50,SETrain1-Moses,hsplit,89.42243145168119,78.68841719323095,53.436649779529034,86.28900389806593,96.3395979020979,75.90329338830017,84.05542432245608,83.88390544379176,8.008181818181821,42.913055861230006,22,0.8585209250450134,0.7568463087081909,0.8075450658798218,50.0,69.71121572584059,64.34420859661547,72.70361621497072,66.86644578997797,62.72496201403032,70.59529588140961
51,SETrain1-Moses,asset,93.91044157537529,16.779914940074143,0.0,50.33974482022243,0.0,74.51939741783777,55.34517825772471,39.69646359084899,6.104210526315793,37.25969870891888,19,0.8200029730796814,0.8588144779205322,0.8396051526069641,100.0,96.95522078768764,58.389957470037075,70.23011883848314,96.90739991113956,40.963294472093125,54.01336228102245
51,SETrain1-Moses,turk,100.00000000000004,25.70900444758073,0.0,77.12701334274219,0.0,80.00000000000004,62.85450222379038,50.70404761710918,6.104210526315793,40.00000000000002,19,1.0000014305114746,1.0000014305114746,1.0000014305114746,100.0,100.00000000000003,62.85450222379036,75.23633481586025,100.00000000000004,50.704047617109175,63.58603622574041
51,SETrain1-Moses,hsplit,68.8836505346656,32.19566641561527,0.0,71.58699924684579,25.0,52.569134004383926,50.539658475140435,47.09304655789335,6.104210526315793,26.284567002191963,19,0.8666496872901917,0.7635069489479065,0.8149152398109436,100.0,84.4418252673328,66.09783320780764,67.02643898342696,82.99617493274351,56.74122523845891,60.53007210318504
52,SETrain1-Moses,asset,81.86022437264928,47.370515537563904,1.6493506493506491,64.64473564588079,75.8174603174603,65.57348516196161,64.6153699551066,62.27167117199483,16.589090909090913,30.02048790428468,33,0.856995165348053,0.8915905356407166,0.8690390586853027,33.33333333333333,57.59677885299131,40.351924435448616,54.188024414515496,52.23671262392929,39.73684920304406,50.56149760736704
52,SETrain1-Moses,turk,85.06525602166141,38.96576408236199,2.191142191142191,76.22400719880092,38.482142857142854,68.45801364607253,62.0155100520117,57.57284687893921,16.589090909090913,31.34106667561174,33,0.9241034984588624,0.8892669677734375,0.9030323028564452,33.33333333333333,59.19929467749737,36.14954870784766,52.454784479118906,53.24949327510433,36.03968372149511,47.98491374729115
52,SETrain1-Moses,hsplit,67.78670582352336,79.63686600586243,54.52942212825933,88.21640316205531,96.16477272727272,56.50097358465169,73.71178591469291,73.47326594515002,16.589090909090913,25.86696116408773,33,0.8635455369949341,0.7984443306922913,0.8310847282409668,33.33333333333333,50.560019578428346,56.48509966959788,60.25230172090638,47.53479631579492,51.52244365512389,56.45630860922207
53,SETrain1-Moses,asset,76.26762424168666,27.60878043240557,0.0,44.701341297216715,38.125,60.40837134579629,51.93820233704611,45.8874284721855,9.080909090909092,24.58835689325221,22,0.7776086330413818,0.8516140580177307,0.7921334505081177,50.0,63.13381212084333,38.80439021620278,51.29213489136407,61.75258061072695,37.15425980449992,47.21925692942084
53,SETrain1-Moses,turk,82.32490471721698,26.446344846809435,0.0,69.1827845404283,10.15625,65.8599237737736,54.38562478201321,46.660398837046486,9.080909090909092,26.807332736088096,22,0.8372418284416199,0.9377982616424559,0.8620690703392029,50.0,66.16245235860849,38.22317242340472,52.92374985467547,64.15797094563426,36.36368026397318,47.74804918526817
53,SETrain1-Moses,hsplit,62.63097913318162,56.80096219569904,20.51282051282051,81.97339940760995,67.91666666666667,48.13539074814176,59.71597066444035,59.64478081126179,9.080909090909092,24.06769537407088,22,0.8431469798088074,0.5647039413452148,0.7009692788124084,50.0,56.31548956659081,53.40048109784952,56.477313776293556,55.960244429944,53.292101757999276,56.2390918925113
54,SETrain1-Moses,asset,57.64516668257206,37.910697883404545,0.0,63.68447460259463,50.04761904761904,45.14926167400868,47.7779322829883,46.747925072044495,9.995,19.04344962569944,24,0.647010862827301,0.8358224034309387,0.7183953523635864,43.75,50.697583341286034,40.83034894170227,46.435288188658866,50.21927958824706,40.725827583966286,45.726459755835435
54,SETrain1-Moses,turk,67.31388340306187,31.888575650829825,0.0,72.70937774614028,22.95634920634921,53.8511067224495,49.60122952694585,46.33080900707085,9.995,22.713789774938736,24,0.6869469881057739,0.8655327558517456,0.7465639114379883,43.75,55.53194170153093,37.81928782541491,47.65081968463056,54.26769203572191,37.35137460286843,45.45405239911933
54,SETrain1-Moses,hsplit,47.83348489822017,61.54843408481847,49.41143374078815,52.986111111111114,82.24775740255615,40.28078829209928,54.690959491519315,54.25934106036732,9.995,20.14039414604964,24,0.7110387086868286,0.500027596950531,0.6041640639305115,43.75,45.79174244911009,52.649217042409234,51.04397299434621,45.74620163791888,51.89165627739019,50.50205253081004
55,SETrain1-Moses,asset,60.725352019200656,41.86393457308217,0.0,54.27686865431141,71.31493506493507,47.70903988787789,51.29464329614142,50.42025549180804,18.087142857142858,2.3728812138310924,28,0.5439446568489075,0.5958734750747681,0.4512731730937958,20.3125,40.51892600960033,31.088217286541084,40.96726219742761,35.12098678696276,29.1609528482135,37.23841213141786
55,SETrain1-Moses,turk,67.00161073345683,39.38286314358807,0.0,69.98052485644963,48.16806457431456,53.35767273070846,53.192236938522456,51.36842674168338,18.087142857142858,2.6538245065085784,28,0.6108477711677551,0.5316388607025146,0.551527738571167,20.3125,43.657055366728414,29.847681571794034,42.232324625681635,36.8913298489407,28.28364204985159,37.70381559293842
55,SETrain1-Moses,hsplit,35.86437828491032,51.47438287294711,14.142857142857142,62.182000877693596,78.09829059829059,26.14429572224709,43.66938057892872,42.96622789281931,18.087142857142858,1.3003260663798726,28,0.6077517867088318,0.4322624802589417,0.5176401138305664,20.3125,28.08843914245516,35.89344143647355,35.883753719285814,26.990649934972684,32.3353274624943,33.47130237596834
56,SETrain1-Moses,asset,72.72588639758258,41.357648993008276,1.4705882352941175,66.18477632614827,56.41758241758241,57.33595421624349,57.04176769529543,54.84315529158235,17.388333333333332,18.551109144148267,48,0.6910058856010437,0.7924755811691284,0.7417097091674805,50.0,61.36294319879129,45.678824496504134,54.69451179686362,60.30169417088653,45.47397552062514,53.17877025674621
