sent_id,sys_name,test_set,bleu,sari,sari_add,sari_keep,sari_del,ibleu,amean_bleu_sari,gmean_bleu_sari,fkgl,fkbleu,bertscore_P,bertscore_R,bertscore_F1,samsa,amean_bleu_samsa,amean_sari_samsa,amean_bleu_sari_samsa,gmean_bleu_samsa,gmean_sari_samsa,gmean_bleu_sari_samsa
332,Dress-Ls,all,91.31007162822628,45.12902474081966,1.168313379580156,61.97850110261908,72.24025974025975,76.8777128408022,68.21954818452298,64.19294728859423,4.790909090909089,2.0406753966824014,0.9158848524093628,0.6333682537078857,0.7714982032775879,25.0,58.15503581411314,35.06451237040983,53.81303212301532,47.77815181341421,33.58906992639856,46.8782668432625
300,ACCESS,asset,60.12995860880071,37.85444189440586,1.4195867026055704,46.63689166126467,65.50684731934732,48.37758394143406,48.992200251603286,47.70939136343993,11.984444444444446,0.7249749519458003,0.5242946147918701,0.542340099811554,0.5018173456192017,12.5,36.31497930440035,25.17722094720293,36.828133501068855,27.415770691520038,21.75271301884143,30.52853204051595
300,ACCESS,turk,64.1386525898168,33.676792017682146,0.0,61.4166304236758,39.613745629370634,51.985408524348536,48.90772230374947,46.47562870539388,11.984444444444446,0.7790409519509622,0.70916348695755,0.5921292901039124,0.6505998969078064,12.5,38.3193262949084,23.088396008841073,36.77181486916631,28.314892854692392,20.517307333591,29.999926220011297
300,ACCESS,hsplit,41.72928861611969,47.46641698944331,33.15934065934066,50.90085353243248,58.33905677655679,35.88549823503471,44.5978528027815,44.50550318921882,11.984444444444446,0.5377715305086439,0.629662275314331,0.42900893092155457,0.5282568335533142,12.5,27.114644308059844,29.983208494721655,33.89856853518767,22.838916517678687,24.358370478503716,29.14601258498062
300,ACCESS,all,69.03720508944144,34.68306355842501,1.663191670494164,55.56026791768613,46.825731087094724,56.39410577401072,51.860134323933224,48.932829184639644,11.984444444444446,0.8451086390141843,0.70916348695755,0.5921292901039124,0.6505998969078064,12.5,40.76860254472072,23.591531779212506,38.74008954928882,29.376267012982062,20.821582420179137,31.04823297983415
61,Hybrid,asset,84.69495307267253,43.67736998114491,0.0,77.09460994343473,53.93749999999999,67.9703684626899,64.18616152690872,60.82148305402316,14.143076923076926,33.527718999243504,0.7998470664024353,0.8359440565109253,0.8181353807449341,100.0,92.34747653633627,71.83868499057246,76.12410768460582,92.02986095429709,66.0888568377037,71.78571059802702
61,Hybrid,turk,91.70942365681071,48.3684165122534,15.601472995090019,90.18085987500349,39.32291666666667,74.28339198841427,70.03892008453205,66.60209907751648,14.143076923076926,36.641741824090836,0.8409374356269836,0.8706794381141663,0.8560048937797546,100.0,95.85471182840536,74.1842082561267,80.02594672302136,95.76503728230401,69.5474057835757,76.26500058705244
61,Hybrid,hsplit,59.3995326828994,69.49410122833781,62.93289382315292,48.750611063061704,96.7987987987988,52.6070823870354,64.4468169556186,64.24886876188071,14.143076923076926,25.362838375080354,0.5066729187965393,0.1989756077528,0.34939974546432495,100.0,79.6997663414497,84.7470506141689,76.2978779704124,77.07109229983669,83.36312207945296,74.45782118973895
61,Hybrid,all,91.70942365681071,46.017705536322325,4.9149457127079295,84.09461029019843,49.0435606060606,74.28339198841427,68.86356459656652,64.96350708470833,14.143076923076926,36.641741824090836,0.8409377932548523,0.8706790804862976,0.8560048937797546,100.0,95.85471182840536,73.00885276816116,79.24237639771101,95.76503728230401,67.83635127003984,75.00893080461906
96,Hybrid,asset,59.50632436254866,35.08938017566759,1.215277777777778,41.52414147050372,62.52872127872128,48.605154402771404,47.29785226910813,45.695076741527195,12.314736842105265,1.3476316193383002,0.7922520637512207,0.6674594879150391,0.7296061515808105,30.555555555555554,45.030939959052105,32.82246786561157,41.71708669792394,42.640928694937735,32.74409115195626,39.95854525995171
